10/12/1991	0,30239	
10/11/1991	0,232112	
10/10/1991	0,181512	
10/09/1991	0,132305	
10/08/1991	0,109904	
10/07/1991	0,103706	
10/06/1991	0,023303	
01/06/1991	0,092587	
01/05/1991	0,091986	
01/04/1991	0,087675	
01/03/1991	0,072638	
01/02/1991	0,205065	
01/01/1991	0,196844	
01/12/1990	0,169276	
01/11/1990	0,139904	
01/10/1990	0,131283	
01/09/1990	0,108527	
01/08/1990	0,110632	
01/07/1990	0,098803	
01/06/1990	0,056398	
01/05/1990	0,002466	
01/04/1990	0,847745	
01/03/1990	0,732061	
01/02/1990	0,56495	
01/01/1990	0,539286	
01/12/1989	0,417687	
01/11/1989	0,880181	
01/09/1989	1,094487	
01/06/1989	0,472621	
01/03/1989	0,879083	
01/12/1988	1,017847	
01/09/1988	0,802378	
01/06/1988	0,64202	
01/03/1988	0,580458	
01/12/1987	0,333697	
01/09/1987	0,385779	
01/06/1987	0,722732	
01/03/1987	0,510075	
01/12/1986	0,078657	
01/09/1986	0,04978	
01/06/1986	0,025882	
01/03/1986	0,339169	
01/01/1986	0,383322	
01/10/1985	0,279629	
01/07/1985	0,353542	
01/04/1985	0,408928	
01/01/1985	0,377697	
01/10/1984	0,358088	
01/07/1984	0,304738	
01/04/1984	0,366534	
01/01/1984	0,28912	
01/10/1983	0,304711	
01/07/1983	0,27854	
01/04/1983	0,242058	
01/01/1983	0,222723	
01/10/1982	0,222691	
01/07/1982	0,183047	
01/04/1982	0,166307	
01/01/1982	0,181924	
01/10/1981	0,194297	
01/07/1981	0,199943	
01/04/1981	0,197622	
01/01/1981	0,121283	
01/10/1980	0,10522	
01/07/1980	0,114859	
01/04/1980	0,128958	
01/01/1980	0,146196	
01/10/1979	0,107449	
01/07/1979	0,121297	
01/04/1979	0,08053	
01/01/1979	0,085664	
01/10/1978	0,095057	
01/07/1978	0,100712	
01/04/1978	0,079748	
01/01/1978	0,057043	
01/10/1977	0,07041	
01/07/1977	0,105597	
01/04/1977	0,068833	
01/01/1977	0,099194	
01/10/1976	0,096976	
01/07/1976	0,095047	
01/04/1976	0,074747	
01/01/1976	0,270569	
31/12/1974	0,347849	
31/12/1973	0,16325	
02/01/1973	0,037907	
02/10/1972	0,056762	
30/06/1972	0,045003	
31/03/1972	0,057523	
31/12/1971	0,072069	
30/09/1971	0,0542	
